,depth,date,location_code,sample_id_x,elapsed_days,field_season,green_algae,cyanobacteria,brown/mixed_algae,cryptophytes,yellow_substances,total_chlorophyll,sample_id_y,location_name,ctd_conductivity_mscm,ctd_temp_c
428,"(8, 9]",2009-11-13,HOR,HOR0910L1,1810 days,2009-10,0.28833333333333333,0.14333333333333334,0.505,0.9516666666666667,0.0,1.89,HOR0910L1,Lake Hoare,0.545225,0.5371250000000001
429,"(8, 9]",2009-12-30,FRX,FRX0910L3,1857 days,2009-10,4.4911111111111115,0.0,2.964444444444444,1.8866666666666667,0.23333333333333334,9.34,FRX0910L3,Lake Fryxell,3.26652,2.9291
430,"(8, 9]",2010-11-15,HOR,HOR1011L1,2177 days,2010-11,1.2016666666666667,0.0,0.6366666666666666,0.49666666666666665,0.07333333333333333,2.3316666666666666,HOR1011L1,Lake Hoare,0.5429777777777778,0.49011111111111105
431,"(8, 9]",2010-12-12,HOR,HOR1011L2,2204 days,2010-11,1.7657142857142856,0.0,1.042857142857143,0.17857142857142858,0.07142857142857142,2.9885714285714284,HOR1011L2,Lake Hoare,0.53955,0.6248
432,"(8, 9]",2011-11-13,HOR,HOR1112L1,2540 days,2011-12,0.46846153846153843,0.0,1.2423076923076921,0.7153846153846154,0.036153846153846154,2.4253846153846155,HOR1112L1,Lake Hoare,0.5250777777777778,0.47388888888888886
433,"(8, 9]",2011-12-12,HOR,HOR1112L2,2569 days,2011-12,0.902142857142857,0.0,1.8057142857142858,0.47428571428571425,0.030000000000000002,3.182142857142857,HOR1112L2,Lake Hoare,0.5306857142857143,0.5342857142857144
434,"(8, 9]",2012-11-14,MIE,MIE1213L1,2907 days,2012-13,2.3913333333333333,0.0,0.338,0.004666666666666667,0.09266666666666667,2.7306666666666666,MIE1213L1,Lake Miers,0.0916375,4.697875
435,"(8, 9]",2012-12-13,MIE,MIE1213L2,2936 days,2012-13,1.879333333333333,0.0,0.05533333333333334,0.012,0.006666666666666667,1.9473333333333334,MIE1213L2,Lake Miers,0.0889125,4.710875
436,"(8, 9]",2013-11-16,FRX,FRX1314L1,3274 days,2013-14,0.011875,0.0,3.846875,3.089375,0.553125,6.948125,FRX1314L1,Lake Fryxell,2.8819125,2.508625
437,"(8, 9]",2013-11-29,MIE,MIE1314L1,3287 days,2013-14,2.3866666666666667,0.015833333333333335,0.635,0.6858333333333334,0.225,3.725,MIE1314L1,Lake Miers,0.08990000000000001,4.3765
438,"(8, 9]",2013-12-12,JOY,JOY1314L1,3300 days,2013-14,0.0,0.0,0.06307692307692307,2.696923076923077,0.008461538461538461,2.7600000000000002,JOY1314,Lake Joyce,0.1975,0.2968571428571428
439,"(8, 9]",2014-11-14,MIE,MIE2014L1,3637 days,2014-15,2.173,0.0,0.21000000000000002,0.041,0.1,2.426,MIE1415L1,Lake Miers,0.0905,4.399375
440,"(8, 9]",2014-12-12,FRX,FRX2014L2,3665 days,2014-15,3.8783333333333334,0.0,7.663333333333334,1.6066666666666667,0.26666666666666666,13.148333333333333,FRX1415L2,Lake Fryxell,2.9190875,2.613375
441,"(8, 9]",2014-12-14,HOR,HOR2014L2,3667 days,2014-15,2.1750000000000003,0.0,0.7683333333333334,0.0,0.0,2.9450000000000003,HOR1415L2,Lake Hoare,0.49992000000000003,0.7372
442,"(8, 9]",2014-12-17,MIE,MIE2014L2,3670 days,2014-15,1.2653333333333334,0.012666666666666666,0.2693333333333333,0.051333333333333335,0.08,1.5986666666666667,MIE1415L2,Lake Miers,0.08958,4.3174
443,"(8, 9]",2015-01-01,FRX,FRX2014L3,3685 days,2014-15,4.796428571428572,0.0,6.535714285714286,1.0907142857142857,0.32142857142857145,12.424999999999999,FRX1415L3,Lake Fryxell,2.9074714285714287,2.6897142857142855
444,"(8, 9]",2015-11-13,MIE,MIE2015L1,4001 days,2015-16,2.148181818181818,0.0,0.6472727272727273,0.3227272727272727,0.07818181818181819,3.1154545454545457,MIE1516L1,Lake Miers,0.09298,4.1061
445,"(8, 9]",2015-12-13,HOR,HOR2015L2,4031 days,2015-16,2.7006666666666663,0.0,1.4546666666666668,0.10333333333333333,0.008666666666666666,4.255999999999999,HOR1516L2,Lake Hoare,0.48255,0.8413
446,"(8, 9]",2016-01-01,FRX,FRX2015L3,4050 days,2015-16,5.967272727272728,0.0,8.602727272727272,1.6936363636363636,0.3409090909090909,16.262727272727272,FRX1516L3,Lake Fryxell,2.8503375,2.609375
447,"(8, 9]",2016-11-12,MIE,MIE1617L2,4366 days,2016-17,0.0,0.0,13.047999999999998,3.714,0.297,16.762,MIE1617L1,Lake Miers,0.09287000000000001,4.099500000000001
448,"(8, 9]",2016-12-15,HOR,HOR1617L2,4399 days,2016-17,1.3628571428571428,0.0,2.8528571428571428,0.5442857142857143,0.06571428571428571,4.761428571428572,HOR1617L2,Lake Hoare,0.4753142857142857,0.6849999999999999
449,"(8, 9]",2017-12-15,MIE,MIE1718L2,4764 days,2017-18,2.936363636363636,0.007272727272727273,0.2609090909090909,0.3145454545454545,0.14545454545454548,3.522727272727273,MIE1718L2,Lake Miers,0.09202,3.8013
450,"(8, 9]",2018-11-15,HOR,HOR1819L1,5099 days,2018-19,1.2657142857142856,0.0,2.3049999999999997,0.9964285714285713,0.065,4.567142857142857,HOR1819L1,Lake Hoare,0.4634642857142857,0.40750000000000003
451,"(8, 9]",2018-12-14,HOR,HOR1819L2,5128 days,2018-19,1.7358823529411764,0.0,3.205294117647059,0.49411764705882355,0.0688235294117647,5.435882352941176,HOR1819L2,Lake Hoare,0.4619157142857143,0.43557142857142855
452,"(8, 9]",2018-12-29,MIE,MIE1819L2,5143 days,2018-19,1.6236363636363635,0.019090909090909092,0.4981818181818182,0.3772727272727273,0.10545454545454547,2.518181818181818,MIE1819L2,Lake Miers,0.09189857142857143,3.791357142857143
453,"(8, 9]",2019-11-16,HOR,HOR1920L1,5465 days,2019-20,1.3393333333333333,0.014000000000000002,1.1566666666666667,1.0986666666666667,0.14133333333333334,3.6093333333333333,HOR1920L1,Lake Hoare,0.47065,0.4195
454,"(8, 9]",2019-12-13,HOR,HOR1920L2,5492 days,2019-20,0.9644444444444444,0.0,3.9577777777777774,0.8111111111111111,0.14666666666666667,5.731111111111111,HOR1920L2,Lake Hoare,0.43822,0.46849999999999997
455,"(8, 9]",2021-12-20,FRX,FRX2122L2,6230 days,2021-22,6.653809523809524,0.0,5.324285714285715,0.5071428571428571,0.4276190476190476,12.486190476190476,FRX2122L2,Lake Fryxell,2.74267,2.2527999999999997
456,"(8, 9]",2021-12-23,HOR,HOR2122L2,6233 days,2021-22,3.0336363636363632,0.0,1.4318181818181819,0.04818181818181819,0.04363636363636364,4.514545454545455,HOR2122L2,Lake Hoare,0.4299428571428571,0.8451428571428572
457,"(8, 9]",2022-11-18,HOR,HOR2223L1,6563 days,2022-23,2.0775,0.08416666666666667,0.19916666666666663,0.27666666666666667,0.045000000000000005,2.6391666666666667,HOR2223L1,Lake Hoare,0.43766999999999995,0.7579
458,"(8, 9]",2022-12-22,HOR,HOR2223L2,6597 days,2022-23,2.671111111111111,0.0,1.1744444444444444,0.15222222222222223,0.03222222222222223,3.9955555555555557,HOR2223L2,Lake Hoare,0.44127777777777777,0.8176666666666667
459,"(9, 10]",2004-12-02,FRX,FRX0405L2,3 days,2004-05,0.0,0.0,3.635,1.495,1.56,5.13,FRX0405L2,Lake Fryxell,4.2067499999999995,1.8399999999999999
460,"(9, 10]",2004-12-07,HOR,HOR0405L2,8 days,2004-05,0.35,0.0,1.1175,0.16,0.1375,1.625,HOR0405L2,Lake Hoare,0.56775,0.555
461,"(9, 10]",2004-12-29,FRX,FRX0405L3,30 days,2004-05,0.0,0.0,8.813333333333333,2.716666666666667,0.9766666666666666,11.53,FRX0405L3,Lake Fryxell,3.8963,1.8615
462,"(9, 10]",2004-12-30,HOR,HOR0405L3,31 days,2004-05,0.3,0.0,1.73,0.24,0.07,2.27,HOR0405L3,Lake Hoare,0.5657,0.6263333333333333
463,"(9, 10]",2006-11-11,FRX,FRX0607L1,712 days,2006-07,0.0,0.2842857142857143,0.4342857142857143,0.9142857142857143,1.1342857142857141,1.6328571428571428,FRX0607L1,Lake Fryxell,4.1354,2.0
464,"(9, 10]",2006-11-17,HOR,HOR0607L1,718 days,2006-07,0.27875,0.0,1.3025,0.85,0.012916666666666667,2.4295833333333334,HOR0607L1,Lake Hoare,0.5736,0.4615
465,"(9, 10]",2006-12-15,HOR,HOR0607L2,746 days,2006-07,0.676923076923077,0.0,1.5015384615384615,0.6215384615384616,0.008461538461538461,2.7984615384615386,HOR0607L2,Lake Hoare,0.57565,0.538
466,"(9, 10]",2007-11-17,HOR,HOR0708L1,1083 days,2007-08,0.47833333333333333,0.0,0.5983333333333333,0.755,0.028333333333333335,1.83,HOR0708L1,Lake Hoare,0.5690000000000001,0.5096666666666666
467,"(9, 10]",2007-12-28,FRX,FRX070808L3,1124 days,2007-08,2.2616666666666667,0.01,2.9433333333333334,2.9166666666666665,0.8966666666666666,8.13,FRX0708L3,Lake Fryxell,4.1885666666666665,2.329
468,"(9, 10]",2008-01-03,HOR,HOR0708L6,1130 days,2007-08,0.5344444444444445,0.0,0.8088888888888889,0.7366666666666667,0.02888888888888889,2.0844444444444443,HOR0708L3,Lake Hoare,0.5678333333333333,0.7843333333333334
469,"(9, 10]",2008-01-20,FRX,FRX070808L4,1147 days,2007-08,3.2024999999999997,0.0,3.0375,3.085,0.835,9.325,FRX0708L4,Lake Fryxell,4.1533,2.34
470,"(9, 10]",2008-01-24,HOR,HOR0708L4,1151 days,2007-08,0.8107142857142857,0.0,0.9135714285714285,0.7285714285714285,0.007857142857142858,2.4535714285714287,HOR0708L4,Lake Hoare,0.5704666666666667,0.719
471,"(9, 10]",2008-03-15,FRX,FRX070808L8,1202 days,2007-08,2.1,0.32666666666666666,1.61,2.6566666666666667,1.4433333333333334,6.6933333333333325,FRX0708L8,Lake Fryxell,4.2375,2.486666666666667
472,"(9, 10]",2008-03-18,HOR,HOR0708L8,1205 days,2007-08,0.392,0.0,0.49000000000000005,1.2280000000000002,0.05800000000000001,2.11,HOR0708L8,Lake Hoare,0.5317999999999999,0.7965
473,"(9, 10]",2008-11-13,FRX,FRX0809L1,1445 days,2008-09,2.1485714285714286,0.0,9.168571428571429,8.848571428571429,0.2928571428571428,20.165714285714284,FRX0809L1,Lake Fryxell,4.3199000000000005,2.443
474,"(9, 10]",2008-11-18,HOR,HOR0809L1,1450 days,2008-09,0.75,0.618,0.27199999999999996,0.096,0.004,1.7420000000000002,HOR0809L1,Lake Hoare,0.5778,0.633
475,"(9, 10]",2008-12-14,FRX,FRX0809L2,1476 days,2008-09,4.104,0.0,3.3600000000000003,1.968,0.592,9.434000000000001,FRX0809L2,Lake Fryxell,4.350244444444445,2.5928888888888886
476,"(9, 10]",2008-12-17,HOR,HOR0809L2,1479 days,2008-09,0.9666666666666666,0.0,0.54,0.30333333333333334,0.0044444444444444444,1.8077777777777777,HOR0809L2,Lake Hoare,0.5794333333333334,0.6864444444444444
477,"(9, 10]",2008-12-30,FRX,FRX0809L3,1492 days,2008-09,5.2941666666666665,0.0275,3.1733333333333333,1.7716666666666665,0.5533333333333333,10.264999999999999,FRX0809L3,Lake Fryxell,4.19694,2.7379000000000002
478,"(9, 10]",2008-12-31,HOR,HOR0809L3,1493 days,2008-09,0.92375,0.0,0.43875000000000003,0.33125,0.00125,1.6925,HOR0809L3,Lake Hoare,0.5748624999999999,0.7175
479,"(9, 10]",2009-11-13,HOR,HOR0910L1,1810 days,2009-10,0.20166666666666666,0.065,0.6366666666666666,1.2750000000000001,0.0,2.1783333333333332,HOR0910L1,Lake Hoare,0.5699363636363637,0.5675454545454545
480,"(9, 10]",2009-12-30,FRX,FRX0910L3,1857 days,2009-10,4.2128571428571435,0.0,3.8042857142857143,3.1271428571428572,0.35285714285714287,11.145714285714286,FRX0910L3,Lake Fryxell,4.05489,2.8623
481,"(9, 10]",2010-11-15,HOR,HOR1011L1,2177 days,2010-11,1.1666666666666667,0.0,0.8888888888888888,0.4666666666666667,0.06888888888888889,2.5211111111111113,HOR1011L1,Lake Hoare,0.5705142857142856,0.4247142857142857
482,"(9, 10]",2010-12-12,HOR,HOR1011L2,2204 days,2010-11,1.4745454545454544,0.0,1.0945454545454545,0.35454545454545455,0.13545454545454547,2.923636363636364,HOR1011L2,Lake Hoare,0.5657888888888889,0.5677777777777778
483,"(9, 10]",2011-11-13,HOR,HOR1112L1,2540 days,2011-12,0.3063636363636364,0.0,1.651818181818182,0.8881818181818182,0.08363636363636363,2.842727272727273,HOR1112L1,Lake Hoare,0.5583,0.415375
484,"(9, 10]",2011-12-12,HOR,HOR1112L2,2569 days,2011-12,0.9450000000000001,0.0,1.852142857142857,0.515,0.03571428571428571,3.3114285714285714,HOR1112L2,Lake Hoare,0.5614,0.47800000000000004
485,"(9, 10]",2012-11-14,MIE,MIE1213L1,2907 days,2012-13,1.883076923076923,0.0,0.47923076923076924,0.07538461538461538,0.11461538461538462,2.437692307692308,MIE1213L1,Lake Miers,0.0980125,4.80725
486,"(9, 10]",2012-12-13,MIE,MIE1213L2,2936 days,2012-13,2.003,0.001,0.016,0.02200185,0.021,2.0405,MIE1213L2,Lake Miers,0.0943625,4.819875
487,"(9, 10]",2013-11-16,FRX,FRX1314L1,3274 days,2013-14,0.0,0.0,0.984375,2.58125,0.8425,3.56625,FRX1314L1,Lake Fryxell,3.579425,2.633375
488,"(9, 10]",2013-11-29,MIE,MIE1314L1,3287 days,2013-14,2.432666666666667,0.004,0.6946666666666667,0.7213333333333334,0.24266666666666667,3.853333333333333,MIE1314L1,Lake Miers,0.09554444444444445,4.5169999999999995
489,"(9, 10]",2013-12-12,JOY,JOY1314L1,3300 days,2013-14,0.0,0.0,0.0,3.31,0.0,3.31,JOY1314,Lake Joyce,0.19775555555555557,0.2973333333333333
490,"(9, 10]",2014-11-14,MIE,MIE2014L1,3637 days,2014-15,2.367272727272727,0.002727272727272727,0.22727272727272727,0.028181818181818183,0.16727272727272727,2.627272727272727,MIE1415L1,Lake Miers,0.09505555555555556,4.509222222222222
491,"(9, 10]",2014-12-12,FRX,FRX2014L2,3665 days,2014-15,3.7792307692307694,0.0,10.35153846153846,2.396923076923077,0.3392307692307692,16.52769230769231,FRX1415L2,Lake Fryxell,3.5555100000000004,2.7035
492,"(9, 10]",2014-12-14,HOR,HOR2014L2,3667 days,2014-15,2.138333333333333,0.0,1.0158333333333334,0.0008333333333333334,0.005,3.1575,HOR1415L2,Lake Hoare,0.5432285714285714,0.676142857142857
493,"(9, 10]",2014-12-17,MIE,MIE2014L2,3670 days,2014-15,1.3419999999999999,0.008,0.214,0.03933333333333333,0.14400000000000002,1.6039999999999999,MIE1415L2,Lake Miers,0.09436666666666665,4.5167777777777784
494,"(9, 10]",2015-01-01,FRX,FRX2014L3,3685 days,2014-15,3.4212499999999997,0.0,9.435625,2.188125,0.664375,15.045625000000001,FRX1415L3,Lake Fryxell,3.461,2.7582
495,"(9, 10]",2015-11-13,MIE,MIE2015L1,4001 days,2015-16,1.661,0.007000000000000001,0.7779999999999999,0.324,0.089,2.774,MIE1516L1,Lake Miers,0.09735555555555556,4.297111111111111
496,"(9, 10]",2015-12-13,HOR,HOR2015L2,4031 days,2015-16,2.511875,0.0,1.583125,0.195,0.01625,4.2875,HOR1516L2,Lake Hoare,0.5313100000000001,0.7426
497,"(9, 10]",2016-01-01,FRX,FRX2015L3,4050 days,2015-16,6.122,0.0,15.080666666666668,3.0193333333333334,0.38733333333333336,24.220666666666666,FRX1516L3,Lake Fryxell,3.4625142857142857,2.693
498,"(9, 10]",2016-11-12,MIE,MIE1617L2,4366 days,2016-17,0.0,0.0,7.288571428571428,2.6942857142857144,0.6357142857142858,9.985714285714286,MIE1617L1,Lake Miers,0.096975,4.260375
499,"(9, 10]",2016-12-15,HOR,HOR1617L2,4399 days,2016-17,1.31,0.0,3.3007692307692307,0.7061538461538461,0.08461538461538462,5.31923076923077,HOR1617L2,Lake Hoare,0.5271333333333333,0.6037777777777777
500,"(9, 10]",2017-12-15,MIE,MIE1718L2,4764 days,2017-18,3.0114285714285716,0.0,0.26785714285714285,0.4035714285714286,0.195,3.682857142857143,MIE1718L2,Lake Miers,0.09607777777777778,3.9853333333333327
501,"(9, 10]",2018-11-15,HOR,HOR1819L1,5099 days,2018-19,1.09875,0.0,2.65625,1.05125,0.088125,4.805625,HOR1819L1,Lake Hoare,0.51976,0.3592666666666666
502,"(9, 10]",2018-12-14,HOR,HOR1819L2,5128 days,2018-19,1.8756249999999999,0.0,4.710625,0.791875,0.05562500000000001,7.38,HOR1819L2,Lake Hoare,0.5191942857142857,0.42474285714285714
503,"(9, 10]",2018-12-29,MIE,MIE1819L2,5143 days,2018-19,1.7746666666666668,0.014666666666666666,0.37,0.36133333333333334,0.13866666666666666,2.52,MIE1819L2,Lake Miers,0.097674,4.22004
504,"(9, 10]",2019-11-16,HOR,HOR1920L1,5465 days,2019-20,0.8536842105263157,0.0,1.903157894736842,1.0347368421052632,0.14315789473684212,3.7915789473684214,HOR1920L1,Lake Hoare,0.5254666666666666,0.38133333333333336
505,"(9, 10]",2019-12-13,HOR,HOR1920L2,5492 days,2019-20,0.5279999999999999,0.0,4.455,1.0230000000000001,0.254,6.003,HOR1920L2,Lake Hoare,0.49776666666666664,0.4418888888888889
506,"(9, 10]",2021-12-20,FRX,FRX2122L2,6230 days,2021-22,7.40421052631579,0.0,12.427368421052632,1.5215789473684211,0.601578947368421,21.35421052631579,FRX2122L2,Lake Fryxell,3.3666666666666667,2.3552222222222223
507,"(9, 10]",2021-12-23,HOR,HOR2122L2,6233 days,2021-22,2.798,0.0,1.605,0.16099999999999998,0.05600000000000001,4.563000000000001,HOR2122L2,Lake Hoare,0.48341428571428574,0.7562857142857143
508,"(9, 10]",2022-11-18,HOR,HOR2223L1,6563 days,2022-23,2.094,0.018666666666666668,0.368,0.348,0.07266666666666667,2.83,HOR2223L1,Lake Hoare,0.4827,0.7354999999999999
509,"(9, 10]",2022-12-22,HOR,HOR2223L2,6597 days,2022-23,2.197,0.0,1.609,0.155,0.057999999999999996,3.961,HOR2223L2,Lake Hoare,0.48362999999999995,0.8199
510,"(10, 11]",2004-12-02,FRX,FRX0405L2,3 days,2004-05,0.0,0.32499999999999996,0.0,0.135,2.105,0.45999999999999996,FRX0405L2,Lake Fryxell,5.113966666666667,1.912
511,"(10, 11]",2004-12-07,HOR,HOR0405L2,8 days,2004-05,0.27249999999999996,0.0,1.23,0.21,0.185,1.71,HOR0405L2,Lake Hoare,0.5728666666666666,0.5576666666666666
512,"(10, 11]",2004-12-29,FRX,FRX0405L3,30 days,2004-05,0.0,0.09,0.3775,0.65,2.2225,1.115,FRX0405L3,Lake Fryxell,4.8080750000000005,1.91975
513,"(10, 11]",2004-12-30,HOR,HOR0405L3,31 days,2004-05,0.06666666666666667,0.0,1.6066666666666667,0.3,0.13999999999999999,1.9766666666666666,HOR0405L3,Lake Hoare,0.572325,0.5902499999999999
514,"(10, 11]",2006-11-11,FRX,FRX0607L1,712 days,2006-07,0.0,0.5916666666666667,0.0,0.0,1.36,0.5916666666666667,FRX0607L1,Lake Fryxell,5.0489,2.024
515,"(10, 11]",2006-11-17,HOR,HOR0607L1,718 days,2006-07,0.15095238095238095,0.0,1.4833333333333332,0.9014285714285715,0.023809523809523808,2.5342857142857143,HOR0607L1,Lake Hoare,0.58005,0.4495
516,"(10, 11]",2006-12-15,HOR,HOR0607L2,746 days,2006-07,0.534,0.0,1.46,0.6886666666666666,0.04066666666666666,2.6806666666666668,HOR0607L2,Lake Hoare,0.5781499999999999,0.596
517,"(10, 11]",2007-11-17,HOR,HOR0708L1,1083 days,2007-08,0.3871428571428571,0.0,0.75,0.8042857142857143,0.03428571428571429,1.9414285714285715,HOR0708L1,Lake Hoare,0.5810500000000001,0.5195000000000001
518,"(10, 11]",2007-12-28,FRX,FRX070808L3,1124 days,2007-08,0.0,0.53,0.0,0.032857142857142856,1.6857142857142857,0.5628571428571428,FRX0708L3,Lake Fryxell,4.993166666666667,2.207666666666667
519,"(10, 11]",2008-01-03,HOR,HOR0708L6,1130 days,2007-08,0.3283333333333333,0.0,0.7858333333333333,1.01,0.05666666666666667,2.1258333333333335,HOR0708L3,Lake Hoare,0.5811999999999999,0.7055
520,"(10, 11]",2008-01-20,FRX,FRX070808L4,1147 days,2007-08,0.021666666666666667,0.47333333333333333,0.051666666666666666,0.43166666666666664,1.6866666666666665,0.9783333333333334,FRX0708L4,Lake Fryxell,4.97555,2.2215
521,"(10, 11]",2008-01-24,HOR,HOR0708L4,1151 days,2007-08,0.6733333333333333,0.0,0.9858333333333333,0.8433333333333333,0.03,2.505,HOR0708L4,Lake Hoare,0.58295,0.683
522,"(10, 11]",2008-03-15,FRX,FRX070808L8,1202 days,2007-08,0.0,0.7866666666666666,0.0,0.0,1.8066666666666666,0.7866666666666666,FRX0708L8,Lake Fryxell,5.0066999999999995,2.3336666666666663
523,"(10, 11]",2008-03-18,HOR,HOR0708L8,1205 days,2007-08,0.4,0.0,0.3325,1.3375,0.0925,2.0700000000000003,HOR0708L8,Lake Hoare,0.5615666666666667,0.7886666666666667
524,"(10, 11]",2008-11-13,FRX,FRX0809L1,1445 days,2008-09,0.0,0.26499999999999996,0.03833333333333334,1.0316666666666667,1.3983333333333334,1.3333333333333333,FRX0809L1,Lake Fryxell,5.129049999999999,2.3285
525,"(10, 11]",2008-11-18,HOR,HOR0809L1,1450 days,2008-09,0.7375,0.485,0.3775,0.21,0.0075,1.8075,HOR0809L1,Lake Hoare,0.5908,0.607
526,"(10, 11]",2008-12-14,FRX,FRX0809L2,1476 days,2008-09,0.302,0.29,0.236,0.75,1.426,1.576,FRX0809L2,Lake Fryxell,5.1901222222222225,2.3875555555555557
527,"(10, 11]",2008-12-17,HOR,HOR0809L2,1479 days,2008-09,0.8544444444444443,0.0,0.5822222222222222,0.48666666666666664,0.017777777777777778,1.9222222222222223,HOR0809L2,Lake Hoare,0.5912625,0.6925
528,"(10, 11]",2008-12-30,FRX,FRX0809L3,1492 days,2008-09,0.715,0.44299999999999995,0.354,0.603,1.702,2.117,FRX0809L3,Lake Fryxell,5.006166666666667,2.4724444444444442
529,"(10, 11]",2008-12-31,HOR,HOR0809L3,1493 days,2008-09,0.6371428571428571,0.0,0.5771428571428572,0.5142857142857143,0.022857142857142857,1.7285714285714284,HOR0809L3,Lake Hoare,0.5906750000000001,0.652375
530,"(10, 11]",2009-11-13,HOR,HOR0910L1,1810 days,2009-10,0.092,0.032,0.642,1.458,0.004,2.2199999999999998,HOR0910L1,Lake Hoare,0.5859111111111112,0.578
531,"(10, 11]",2009-12-30,FRX,FRX0910L3,1857 days,2009-10,0.58875,0.5025,0.7675,1.025,1.545,2.88375,FRX0910L3,Lake Fryxell,4.873277777777777,2.6354444444444445
532,"(10, 11]",2010-11-15,HOR,HOR1011L1,2177 days,2010-11,0.88875,0.0,1.21,0.6875,0.14875,2.78625,HOR1011L1,Lake Hoare,0.5895555555555556,0.44988888888888895
533,"(10, 11]",2010-12-12,HOR,HOR1011L2,2204 days,2010-11,1.4315384615384614,0.0,1.3984615384615384,0.47230769230769226,0.14153846153846156,3.3015384615384615,HOR1011L2,Lake Hoare,0.58856,0.5274
534,"(10, 11]",2011-11-13,HOR,HOR1112L1,2540 days,2011-12,0.24583333333333335,0.0,1.9508333333333334,0.9116666666666666,0.07416666666666667,3.111666666666667,HOR1112L1,Lake Hoare,0.5791875,0.3895
535,"(10, 11]",2011-12-12,HOR,HOR1112L2,2569 days,2011-12,0.76,0.0,2.1271428571428572,0.6842857142857143,0.04857142857142858,3.573571428571429,HOR1112L2,Lake Hoare,0.5817333333333333,0.41833333333333333
536,"(10, 11]",2012-11-14,MIE,MIE1213L1,2907 days,2012-13,1.9649999999999999,0.0014285714285714286,0.52,0.20285714285714285,0.17357142857142857,2.690714285714286,MIE1213L1,Lake Miers,0.10570909090909092,4.915909090909091
537,"(10, 11]",2012-12-13,MIE,MIE1213L2,2936 days,2012-13,2.0073333333333334,0.0,0.07266666666666667,0.05266666666666667,0.036000000000000004,2.132,MIE1213L2,Lake Miers,0.10163636363636362,4.903363636363636
538,"(10, 11]",2013-11-16,FRX,FRX1314L1,3274 days,2013-14,0.0,0.37,0.2875,1.68125,1.325625,2.34,FRX1314L1,Lake Fryxell,4.41341,2.6696
539,"(10, 11]",2013-11-29,MIE,MIE1314L1,3287 days,2013-14,3.141428571428571,0.002857142857142857,0.9028571428571429,0.5778571428571428,0.2871428571428571,4.6207142857142856,MIE1314L1,Lake Miers,0.10335555555555556,4.632333333333333
540,"(10, 11]",2013-12-12,JOY,JOY1314L1,3300 days,2013-14,0.0,0.0,0.0,3.6576923076923076,0.0,3.6576923076923076,JOY1314,Lake Joyce,0.197775,0.29925
541,"(10, 11]",2014-11-14,MIE,MIE2014L1,3637 days,2014-15,2.485,0.004166666666666667,0.25166666666666665,0.05916666666666667,0.18583333333333332,2.7983333333333333,MIE1415L1,Lake Miers,0.10288888888888889,4.658444444444445
542,"(10, 11]",2014-12-12,FRX,FRX2014L2,3665 days,2014-15,6.7558333333333325,0.0,12.055,3.0716666666666668,0.7316666666666666,21.881666666666664,FRX1415L2,Lake Fryxell,4.35485,2.691875
543,"(10, 11]",2014-12-14,HOR,HOR2014L2,3667 days,2014-15,2.055,0.0,1.2025,0.020833333333333332,0.012500000000000002,3.275,HOR1415L2,Lake Hoare,0.571325,0.636
544,"(10, 11]",2014-12-17,MIE,MIE2014L2,3670 days,2014-15,1.5792307692307692,0.0007692307692307692,0.22307692307692306,0.006923076923076922,0.15076923076923077,1.8115384615384615,MIE1415L2,Lake Miers,0.1013875,4.73275
545,"(10, 11]",2015-01-01,FRX,FRX2014L3,3685 days,2014-15,6.279285714285714,0.0071428571428571435,12.565714285714284,3.2950000000000004,0.9985714285714286,22.14785714285714,FRX1415L3,Lake Fryxell,4.259422222222223,2.7454444444444444
546,"(10, 11]",2015-11-13,MIE,MIE2015L1,4001 days,2015-16,1.7642857142857142,0.002857142857142857,0.6657142857142857,0.27285714285714285,0.13,2.707142857142857,MIE1516L1,Lake Miers,0.10268999999999999,4.439
547,"(10, 11]",2015-12-13,HOR,HOR2015L2,4031 days,2015-16,2.1346153846153846,0.0,1.566923076923077,0.24307692307692308,0.04846153846153846,3.9453846153846155,HOR1516L2,Lake Hoare,0.5628333333333333,0.6614444444444445
